Diagnosis Description,Reference Code,Retrieve-Rank,Vanilla GPT-3.5-turbo,Retrieve-Rank Match,Vanilla GPT-3.5 turbo match
"Quadriplegia, C1-C4 complete",G8251,G8251,,Yes,
"Quadriplegia, C1-C4 incomplete",G8252,G8252,,Yes,
"Quadriplegia, C5-C7 complete",G8253,G8253,,Yes,
"Quadriplegia, C5-C7 incomplete",G8254,G8254,,Yes,
Diplegia of upper limbs,G830,G830,,Yes,
Monoplegia of lower limb affecting unspecified side,G8310,G8310,,Yes,
Monoplegia of lower limb affecting right dominant side,G8311,G8311,,Yes,
Monoplegia of lower limb affecting left dominant side,G8312,G8312,,Yes,
Monoplegia of lower limb affecting right nondominant side,G8313,G8313,,Yes,
Monoplegia of lower limb affecting left nondominant side,G8314,G8314,,Yes,
Monoplegia of upper limb affecting unspecified side,G8320,G8320,,Yes,
Monoplegia of upper limb affecting right dominant side,G8321,G8321,,Yes,
Monoplegia of upper limb affecting left dominant side,G8322,G8322,,Yes,
Monoplegia of upper limb affecting right nondominant side,G8323,G8323,,Yes,
Monoplegia of upper limb affecting left nondominant side,G8324,G8324,,Yes,
"Monoplegia, unspecified affecting unspecified side",G8330,G8330,,Yes,
"Monoplegia, unspecified affecting right dominant side",G8331,G8331,,Yes,
"Monoplegia, unspecified affecting left dominant side",G8332,G8332,,Yes,
"Monoplegia, unspecified affecting right nondominant side",G8333,G8333,,Yes,
"Monoplegia, unspecified affecting left nondominant side",G8334,G8334,,Yes,
Cauda equina syndrome,G834,G834,,Yes,
Locked-in state,G835,G835,,Yes,
Brown-Sequard syndrome,G8381,G8381,,Yes,
Anterior cord syndrome,G8382,G8382,,Yes,
Posterior cord syndrome,G8383,G8383,,Yes,
Todd's paralysis (postepileptic),G8384,G8384,,Yes,
Other specified paralytic syndromes,G8389,G8389,,Yes,
"Paralytic syndrome, unspecified",G839,G839,,Yes,
Central pain syndrome,G890,G890,,Yes,
Acute pain due to trauma,G8911,G8911,,Yes,
Acute post-thoracotomy pain,G8912,G8912,,Yes,
Other acute postprocedural pain,G8918,G8918,,Yes,
Chronic pain due to trauma,G8921,G8921,,Yes,
Chronic post-thoracotomy pain,G8922,G8922,,Yes,
Other chronic postprocedural pain,G8928,G8928,,Yes,
Other chronic pain,G8929,G8929,,Yes,
Neoplasm related pain (acute) (chronic),G893,G893,,Yes,
Chronic pain syndrome,G894,G894,,Yes,
Carotid sinus syncope,G9001,G9001,,Yes,
Other idiopathic peripheral autonomic neuropathy,G9009,G9009,,Yes,
Familial dysautonomia [Riley-Day],G901,G901,,Yes,
Horner's syndrome,G902,G902,,Yes,
Multi-system degeneration of the autonomic nervous system,G903,G903,,Yes,
Autonomic dysreflexia,G904,G904,,Yes,
"Complex regional pain syndrome I, unspecified",G9050,G9050,,Yes,
Complex regional pain syndrome I of right upper limb,G90511,G90511,,Yes,
Complex regional pain syndrome I of left upper limb,G90512,G90512,,Yes,
"Complex regional pain syndrome I of upper limb, bilateral",G90513,G90513,,Yes,
Complex regional pain syndrome I of unspecified upper limb,G90519,G90519,,Yes,
Complex regional pain syndrome I of right lower limb,G90521,G90521,,Yes,
Complex regional pain syndrome I of left lower limb,G90522,G90522,,Yes,
"Complex regional pain syndrome I of lower limb, bilateral",G90523,G90523,,Yes,
Complex regional pain syndrome I of unspecified lower limb,G90529,G90529,,Yes,
Complex regional pain syndrome I of other specified site,G9059,G9059,,Yes,
Other disorders of autonomic nervous system,G908,G908,,Yes,
"Disorder of the autonomic nervous system, unspecified",G909,G909,,Yes,
Postural orthostatic tachycardia syndrome [POTS],G90A,G90A,,Yes,
LMNB1-related autosomal dominant leukodystrophy,G90B,G90B,,Yes,
Communicating hydrocephalus,G910,G910,,Yes,
Obstructive hydrocephalus,G911,G911,,Yes,
(Idiopathic) normal pressure hydrocephalus,G912,G912,,Yes,
"Post-traumatic hydrocephalus, unspecified",G913,G913,,Yes,
Hydrocephalus in diseases classified elsewhere,G914,G914,,Yes,
Other hydrocephalus,G918,G918,,Yes,
"Hydrocephalus, unspecified",G919,G919,,Yes,
"Immune effector cell-associated neurotoxicity syndrome, grade unspecified",G9200,G9200,,Yes,
"Immune effector cell-associated neurotoxicity syndrome, grade 1",G9201,G9201,,Yes,
"Immune effector cell-associated neurotoxicity syndrome, grade 2",G9202,G9202,,Yes,
"Immune effector cell-associated neurotoxicity syndrome, grade 3",G9203,G9203,,Yes,
"Immune effector cell-associated neurotoxicity syndrome, grade 4",G9204,G9204,,Yes,
"Immune effector cell-associated neurotoxicity syndrome, grade 5",G9205,G9205,,Yes,
Other toxic encephalopathy,G928,G928,,Yes,
Unspecified toxic encephalopathy,G929,G929,,Yes,
Cerebral cysts,G930,G930,,Yes,
"Anoxic brain damage, not elsewhere classified",G931,G931,,Yes,
Benign intracranial hypertension,G932,G932,,Yes,
Postviral fatigue syndrome,G9331,G9331,,Yes,
Myalgic encephalomyelitis/chronic fatigue syndrome,G9332,G9332,,Yes,
Other post infection and related fatigue syndromes,G9339,G9339,,Yes,
"Encephalopathy, unspecified",G9340,G9340,,Yes,
Metabolic encephalopathy,G9341,G9341,,Yes,
Megaloencephalic leukoencephalopathy with subcortical cysts,G9342,G9342,,Yes,
Leukoencephalopathy with calcifications and cysts,G9343,G9343,,Yes,
Adult-onset leukodystrophy with axonal spheroids,G9344,G9344,,Yes,
Other encephalopathy,G9349,G9349,,Yes,
Compression of brain,G935,G935,,Yes,
Cerebral edema,G936,G936,,Yes,
Reye's syndrome,G937,G937,,Yes,
Temporal sclerosis,G9381,G9381,,Yes,
Brain death,G9382,G9382,,Yes,
Other specified disorders of brain,G9389,G9389,,Yes,
"Disorder of brain, unspecified",G939,G939,,Yes,
Other disorders of brain in diseases classified elsewhere,G94,G94,,Yes,
Syringomyelia and syringobulbia,G950,G950,,Yes,
Acute infarction of spinal cord (embolic) (nonembolic),G9511,G9511,,Yes,
Other vascular myelopathies,G9519,G9519,,Yes,
Unspecified cord compression,G9520,G9520,,Yes,
Other cord compression,G9529,G9529,,Yes,
Conus medullaris syndrome,G9581,G9581,,Yes,
Other specified diseases of spinal cord,G9589,G9589,,Yes,
"Disease of spinal cord, unspecified",G959,G959,,Yes,
"Cerebrospinal fluid leak, unspecified",G9600,G9600,,Yes,
"Cranial cerebrospinal fluid leak, spontaneous",G9601,G9601,,Yes,
"Spinal cerebrospinal fluid leak, spontaneous",G9602,G9602,,Yes,
Other cranial cerebrospinal fluid leak,G9608,G9608,,Yes,
Other spinal cerebrospinal fluid leak,G9609,G9609,,Yes,
Dural tear,G9611,G9611,,Yes,
Meningeal adhesions (cerebral) (spinal),G9612,G9612,,Yes,
Perineural cyst,G96191,G96191,,Yes,
"Other disorders of meninges, not elsewhere classified",G96198,G96198,,Yes,
"Intracranial hypotension, unspecified",G96810,G96810,,Yes,
"Intracranial hypotension, spontaneous",G96811,G96811,,Yes,
Other intracranial hypotension,G96819,G96819,,Yes,
Other specified disorders of central nervous system,G9689,G9689,,Yes,
"Disorder of central nervous system, unspecified",G969,G969,,Yes,
Cerebrospinal fluid leak from spinal puncture,G970,G970,,Yes,
Other reaction to spinal and lumbar puncture,G971,G971,,Yes,
Intracranial hypotension following ventricular shunting,G972,G972,,Yes,
Intraoperative hemorrhage and hematoma of a nervous system organ or structure complicating a nervous system procedure,G9731,G9731,,Yes,
Intraoperative hemorrhage and hematoma of a nervous system organ or structure complicating other procedure,G9732,G9732,,Yes,
Accidental puncture or laceration of dura during a procedure,G9741,G9741,,Yes,
Accidental puncture and laceration of other nervous system organ or structure during a nervous system procedure,G9748,G9748,,Yes,
Accidental puncture and laceration of other nervous system organ or structure during other procedure,G9749,G9749,,Yes,
Postprocedural hemorrhage of a nervous system organ or structure following a nervous system procedure,G9751,G9751,,Yes,
Postprocedural hemorrhage of a nervous system organ or structure following other procedure,G9752,G9752,,Yes,
Postprocedural hematoma of a nervous system organ or structure following a nervous system procedure,G9761,G9761,,Yes,
Postprocedural hematoma of a nervous system organ or structure following other procedure,G9762,G9762,,Yes,
Postprocedural seroma of a nervous system organ or structure following a nervous system procedure,G9763,G9763,,Yes,
Postprocedural seroma of a nervous system organ or structure following other procedure,G9764,G9764,,Yes,
Other intraoperative complications of nervous system,G9781,G9781,,Yes,
Other postprocedural complications and disorders of nervous system,G9782,G9782,,Yes,
Intracranial hypotension following lumbar cerebrospinal fluid shunting,G9783,G9783,,Yes,
Intracranial hypotension following other procedure,G9784,G9784,,Yes,
"Neurogenic arthritis, not elsewhere classified",G980,G980,,Yes,
Other disorders of nervous system,G988,G988,,Yes,
Autonomic neuropathy in diseases classified elsewhere,G990,G990,,Yes,
Myelopathy in diseases classified elsewhere,G992,G992,,Yes,
Other specified disorders of nervous system in diseases classified elsewhere,G998,G998,,Yes,
Hordeolum externum right upper eyelid,H00011,H00011,,Yes,
Hordeolum externum right lower eyelid,H00012,H00012,,Yes,
"Hordeolum externum right eye, unspecified eyelid",H00013,H00013,,Yes,
Hordeolum externum left upper eyelid,H00014,H00014,,Yes,
Hordeolum externum left lower eyelid,H00015,H00015,,Yes,
"Hordeolum externum left eye, unspecified eyelid",H00016,H00016,,Yes,
"Hordeolum externum unspecified eye, unspecified eyelid",H00019,H00019,,Yes,
Hordeolum internum right upper eyelid,H00021,H00021,,Yes,
Hordeolum internum right lower eyelid,H00022,H00022,,Yes,
"Hordeolum internum right eye, unspecified eyelid",H00023,H00023,,Yes,
Hordeolum internum left upper eyelid,H00024,H00024,,Yes,
Hordeolum internum left lower eyelid,H00025,H00025,,Yes,
"Hordeolum internum left eye, unspecified eyelid",H00026,H00026,,Yes,
"Hordeolum internum unspecified eye, unspecified eyelid",H00029,H00029,,Yes,
Abscess of right upper eyelid,H00031,H00031,,Yes,
Abscess of right lower eyelid,H00032,H00032,,Yes,
"Abscess of eyelid right eye, unspecified eyelid",H00033,H00033,,Yes,
Abscess of left upper eyelid,H00034,H00034,,Yes,
Abscess of left lower eyelid,H00035,H00035,,Yes,
"Abscess of eyelid left eye, unspecified eyelid",H00036,H00036,,Yes,
"Abscess of eyelid unspecified eye, unspecified eyelid",H00039,H00039,,Yes,
Chalazion right upper eyelid,H0011,H0011,,Yes,
Chalazion right lower eyelid,H0012,H0012,,Yes,
"Chalazion right eye, unspecified eyelid",H0013,H0013,,Yes,
Chalazion left upper eyelid,H0014,H0014,,Yes,
Chalazion left lower eyelid,H0015,H0015,,Yes,
"Chalazion left eye, unspecified eyelid",H0016,H0016,,Yes,
"Chalazion unspecified eye, unspecified eyelid",H0019,H0019,,Yes,
Unspecified blepharitis right upper eyelid,H01001,H01001,,Yes,
Unspecified blepharitis right lower eyelid,H01002,H01002,,Yes,
"Unspecified blepharitis right eye, unspecified eyelid",H01003,H01001,,No,
Unspecified blepharitis left upper eyelid,H01004,H01004,,Yes,
Unspecified blepharitis left lower eyelid,H01005,H01005,,Yes,
"Unspecified blepharitis left eye, unspecified eyelid",H01006,H01005,,No,
"Unspecified blepharitis unspecified eye, unspecified eyelid",H01009,H01009,,Yes,
"Unspecified blepharitis right eye, upper and lower eyelids",H0100A,H0100A,,Yes,
"Unspecified blepharitis left eye, upper and lower eyelids",H0100B,H0100B,,Yes,
Ulcerative blepharitis right upper eyelid,H01011,H01011,,Yes,
Ulcerative blepharitis right lower eyelid,H01012,H01012,,Yes,
"Ulcerative blepharitis right eye, unspecified eyelid",H01013,H01013,,Yes,
Ulcerative blepharitis left upper eyelid,H01014,H01014,,Yes,
Ulcerative blepharitis left lower eyelid,H01015,H01015,,Yes,
"Ulcerative blepharitis left eye, unspecified eyelid",H01016,H01016,,Yes,
"Ulcerative blepharitis unspecified eye, unspecified eyelid",H01019,H01019,,Yes,
"Ulcerative blepharitis right eye, upper and lower eyelids",H0101A,H0101A,,Yes,
"Ulcerative blepharitis left eye, upper and lower eyelids",H0101B,H0101B,,Yes,
Squamous blepharitis right upper eyelid,H01021,H01021,,Yes,
Squamous blepharitis right lower eyelid,H01022,H01022,,Yes,
"Squamous blepharitis right eye, unspecified eyelid",H01023,H01023,,Yes,
Squamous blepharitis left upper eyelid,H01024,H01024,,Yes,
Squamous blepharitis left lower eyelid,H01025,H01025,,Yes,
"Squamous blepharitis left eye, unspecified eyelid",H01026,H01026,,Yes,
"Squamous blepharitis unspecified eye, unspecified eyelid",H01029,H01029,,Yes,
"Squamous blepharitis right eye, upper and lower eyelids",H0102A,H0102A,,Yes,
"Squamous blepharitis left eye, upper and lower eyelids",H0102B,H0102B,,Yes,
Allergic dermatitis of right upper eyelid,H01111,H01111,,Yes,
Allergic dermatitis of right lower eyelid,H01112,H01112,,Yes,
"Allergic dermatitis of right eye, unspecified eyelid",H01113,H01113,,Yes,
Allergic dermatitis of left upper eyelid,H01114,H01114,,Yes,
Allergic dermatitis of left lower eyelid,H01115,H01115,,Yes,
"Allergic dermatitis of left eye, unspecified eyelid",H01116,H01116,,Yes,
"Allergic dermatitis of unspecified eye, unspecified eyelid",H01119,H01119,,Yes,
Discoid lupus erythematosus of right upper eyelid,H01121,H01121,,Yes,
Discoid lupus erythematosus of right lower eyelid,H01122,H01122,,Yes,
"Discoid lupus erythematosus of right eye, unspecified eyelid",H01123,H01123,,Yes,
Discoid lupus erythematosus of left upper eyelid,H01124,H01124,,Yes,
Discoid lupus erythematosus of left lower eyelid,H01125,H01125,,Yes,
"Discoid lupus erythematosus of left eye, unspecified eyelid",H01126,H01126,,Yes,
"Discoid lupus erythematosus of unspecified eye, unspecified eyelid",H01129,H01129,,Yes,
Eczematous dermatitis of right upper eyelid,H01131,H01131,,Yes,
Eczematous dermatitis of right lower eyelid,H01132,H01132,,Yes,
"Eczematous dermatitis of right eye, unspecified eyelid",H01133,H01133,,Yes,
Eczematous dermatitis of left upper eyelid,H01134,H01134,,Yes,
Eczematous dermatitis of left lower eyelid,H01135,H01135,,Yes,
"Eczematous dermatitis of left eye, unspecified eyelid",H01136,H01136,,Yes,
"Eczematous dermatitis of unspecified eye, unspecified eyelid",H01139,H01139,,Yes,
Xeroderma of right upper eyelid,H01141,H01141,,Yes,
Xeroderma of right lower eyelid,H01142,H01142,,Yes,
"Xeroderma of right eye, unspecified eyelid",H01143,H01143,,Yes,
Xeroderma of left upper eyelid,H01144,H01144,,Yes,
Xeroderma of left lower eyelid,H01145,H01145,,Yes,
"Xeroderma of left eye, unspecified eyelid",H01146,H01146,,Yes,
"Xeroderma of unspecified eye, unspecified eyelid",H01149,H01149,,Yes,
Other specified inflammations of eyelid,H018,H018,,Yes,
Unspecified inflammation of eyelid,H019,H019,,Yes,
Unspecified entropion of right upper eyelid,H02001,H02001,,Yes,
Unspecified entropion of right lower eyelid,H02002,H02002,,Yes,
"Unspecified entropion of right eye, unspecified eyelid",H02003,H02001,,No,
Unspecified entropion of left upper eyelid,H02004,H02004,,Yes,
Unspecified entropion of left lower eyelid,H02005,H02005,,Yes,
"Unspecified entropion of left eye, unspecified eyelid",H02006,H02004,,No,
"Unspecified entropion of unspecified eye, unspecified eyelid",H02009,H02009,,Yes,
Cicatricial entropion of right upper eyelid,H02011,H02011,,Yes,
Cicatricial entropion of right lower eyelid,H02012,H02012,,Yes,
"Cicatricial entropion of right eye, unspecified eyelid",H02013,H02013,,Yes,
Cicatricial entropion of left upper eyelid,H02014,H02014,,Yes,
Cicatricial entropion of left lower eyelid,H02015,H02015,,Yes,
"Cicatricial entropion of left eye, unspecified eyelid",H02016,H02016,,Yes,
"Cicatricial entropion of unspecified eye, unspecified eyelid",H02019,H02019,,Yes,
Mechanical entropion of right upper eyelid,H02021,H02021,,Yes,
Mechanical entropion of right lower eyelid,H02022,H02022,,Yes,
"Mechanical entropion of right eye, unspecified eyelid",H02023,H02023,,Yes,
Mechanical entropion of left upper eyelid,H02024,H02024,,Yes,
Mechanical entropion of left lower eyelid,H02025,H02025,,Yes,
"Mechanical entropion of left eye, unspecified eyelid",H02026,H02026,,Yes,
"Mechanical entropion of unspecified eye, unspecified eyelid",H02029,H02029,,Yes,
Senile entropion of right upper eyelid,H02031,H02031,,Yes,
Senile entropion of right lower eyelid,H02032,H02032,,Yes,
"Senile entropion of right eye, unspecified eyelid",H02033,H02033,,Yes,
